,player,w_avg_lnch_spd_wo_risp,w_avg_lnch_spd_w_risp,w_avg_lnch_ang_wo_risp,w_avg_lnch_ang_w_risp,w_avg_est_ba_wo_risp,w_avg_est_ba_w_risp,w_avg_est_woba_wo_risp,w_avg_est_woba_w_risp,w_avg_iso_value_wo_risp,w_avg_iso_value_w_risp,w_avg_hit_distance_wo_risp,w_avg_hit_distance_w_risp,w_avg_lnch_spd_wo_risp_pctl,w_avg_lnch_spd_w_risp_pctl,w_avg_lnch_ang_wo_risp_pctl,w_avg_lnch_ang_w_risp_pctl,w_avg_est_ba_wo_risp_pctl,w_avg_est_ba_w_risp_pctl,w_avg_est_woba_wo_risp_pctl,w_avg_est_woba_w_risp_pctl,w_avg_iso_value_wo_risp_pctl,w_avg_iso_value_w_risp_pctl,w_avg_hit_distance_wo_risp_pctl,w_avg_hit_distance_w_risp_pctl
10,016b7124144bdb5822af25b395629a805e22ec91,77.24791666666667,79.4235294117647,4.937499999999998,11.999999999999998,0.3071666666666667,0.27776470588235297,0.29860416666666667,0.2758235294117647,0.0625,0.0,119.54166666666666,186.8235294117647,0.15288220551378445,0.20686456400742115,0.2781954887218045,0.5667903525046383,0.49456975772765244,0.336734693877551,0.3191311612364244,0.300556586270872,0.2832080200501253,0.1437847866419295,0.22305764411027568,0.8636363636363636
11,0171b690f5f948e94221f85a5655a5bca8b42a40,80.76666666666664,88.18333333333334,6.111111111111107,9.666666666666668,0.24222222222222217,0.14616666666666667,0.31588888888888883,0.15416666666666667,0.6666666666666665,0.0,116.3333333333333,160.66666666666669,0.19381787802840433,0.686456400742115,0.30743525480367584,0.4587198515769944,0.1934001670843776,0.08812615955473098,0.39515455304928987,0.10204081632653061,0.9941520467836257,0.1437847866419295,0.21136173767752714,0.6233766233766234
12,01aa9f48c9a636dfb01e4e66a4f3ce742f908e4a,89.3289855072464,88.91428571428571,4.550724637681159,11.57142857142857,0.32856521739130445,0.32499999999999996,0.3715072463768116,0.30871428571428566,0.1449275362318841,0.0,137.24637681159422,141.57142857142856,0.722639933166249,0.7467532467532467,0.2681704260651629,0.5463821892393321,0.6683375104427736,0.6614100185528757,0.6825396825396826,0.42393320964749537,0.4628237259816207,0.1437847866419295,0.3107769423558897,0.3868274582560297
13,020e1c97d88916739bc1c2276a6ef8e91447443f,86.99908675799085,81.6529411764706,12.799086757990867,9.25,0.32134703196347036,0.3400735294117648,0.34924200913242004,0.3693676470588236,0.136986301369863,0.17647058823529413,165.61643835616437,148.69117647058826,0.4628237259816207,0.2690166975881262,0.5998329156223893,0.4420222634508349,0.6106934001670844,0.7597402597402597,0.5714285714285714,0.7133580705009277,0.4369256474519632,0.6006493506493507,0.631578947368421,0.4619666048237477
14,0250bb29dfa83e5e2d855c2f18d826b57cde4191,90.79375780274658,89.94295081967213,14.892634207240949,15.003278688524592,0.36896878901373287,0.33869836065573766,0.4492459425717853,0.40336393442622953,0.2696629213483146,0.26229508196721313,184.40699126092383,182.42262604809628,0.8629908103592314,0.8413729128014842,0.7259816207184628,0.7179962894248608,0.9039264828738512,0.7495361781076066,0.924812030075188,0.8339517625231911,0.8387635756056808,0.8033395176252319,0.8596491228070176,0.826530612244898
15,02608b1a3a44adacbae06ceb30accc9110a0e336,89.31316725978648,90.8220338983051,9.58540925266904,13.129943502824858,0.35894839857651245,0.4086666666666667,0.41087188612099645,0.4711638418079096,0.20818505338078291,0.3220338983050847,162.88078291814946,185.3276836158192,0.7192982456140351,0.8923933209647495,0.44110275689223055,0.6252319109461967,0.8713450292397661,0.963821892393321,0.8395989974937343,0.9628942486085343,0.6599832915622389,0.891465677179963,0.5923141186299081,0.8506493506493507
16,02704f6c055abbf858edfd3d220970ef99cb2212,80.4,,-41.0,,0.1,,0.1,,0.0,,3.0,,0.1883876357560568,,0.027151211361737676,,0.03216374269005848,,0.03592314118629908,,0.12698412698412698,,0.025480367585630742,
17,029a2a4091a3dadd2e8b2c9945c49172bc9a2d13,81.93898305084745,81.6896551724138,3.3389830508474576,-2.3448275862068964,0.28055932203389833,0.2747931034482759,0.28340677966101696,0.2797241379310345,0.13559322033898305,0.034482758620689655,134.135593220339,101.79310344827584,0.21052631578947367,0.2717996289424861,0.24644945697577275,0.1679035250463822,0.30492898913951544,0.32560296846011133,0.2706766917293233,0.3116883116883117,0.4327485380116959,0.29035250463821893,0.28487886382623223,0.19758812615955473
18,02bb069b777c03d0c54f558342343bebeed3b402,93.03807531380752,88.7764705882353,19.57322175732218,15.411764705882355,0.3618912133891214,0.3173949579831933,0.4668451882845188,0.4242941176470588,0.4351464435146444,0.37815126050420167,194.60251046025104,174.70588235294116,0.9448621553884712,0.7374768089053804,0.9014202172096909,0.7439703153988868,0.8847117794486216,0.6038961038961039,0.9448621553884712,0.8951762523191095,0.9782790309106099,0.9443413729128015,0.923141186299081,0.764378478664193
19,031430dc518164c6d1cb405740f96f9385674ba0,86.57426356589146,80.72467532467532,10.36124031007752,5.216450216450217,0.316275968992248,0.28383549783549783,0.3454372093023255,0.29179653679653683,0.2093023255813953,0.12987012987012989,152.99747625362212,125.10287465343646,0.42606516290726815,0.23654916512059368,0.47869674185463656,0.2857142857142857,0.5597326649958229,0.3719851576994434,0.5488721804511278,0.35064935064935066,0.6641604010025063,0.4712430426716141,0.4553049289891395,0.2727272727272727
20,0332bade03d7ac5b1931431d7753c6705f634841,86.37747747747748,83.6112676056338,10.148648648648647,15.098591549295776,0.28700900900900905,0.25791549295774646,0.30607657657657655,0.27022535211267606,0.19369369369369369,0.11267605633802817,151.04954954954957,135.29577464788733,0.40601503759398494,0.3404452690166976,0.4678362573099415,0.7263450834879406,0.3391812865497076,0.2569573283858998,0.3508771929824561,0.2829313543599258,0.6198830409356725,0.4294990723562152,0.4269005847953216,0.33487940630797774
21,036bb24338d2cb9318ab0cc768eeee1d32515369,89.61660079051384,91.22439024390243,19.881422924901184,25.073170731707318,0.3503399209486166,0.3319634146341463,0.46470355731225294,0.4457804878048781,0.42292490118577075,0.5,187.12648221343872,186.79268292682926,0.7543859649122807,0.9165120593692022,0.9172932330827067,0.9406307977736549,0.8237259816207184,0.7068645640074211,0.9423558897243107,0.9332096474953617,0.9741019214703425,0.9772727272727273,0.8780284043441938,0.862708719851577
22,037158ce34a79cee4dd9ddafd4c7b8ca90327429,90.02586633663367,89.17980456026059,13.467821782178216,11.648208469055374,0.3062809405940594,0.31839413680781753,0.34779826732673264,0.35667752442996736,0.23886138613861388,0.21824104234527686,166.07054455445544,154.85016286644952,0.7994987468671679,0.7810760667903525,0.6407685881370092,0.551948051948052,0.48872180451127817,0.6103896103896104,0.5622389306599833,0.6521335807050093,0.7560568086883876,0.7161410018552876,0.6382623224728488,0.5445269016697588
23,039b39385faa43693cf102b50f9495344b15b285,90.37829787234043,88.29230769230769,7.755319148936168,9.115384615384613,0.35651063829787233,0.34232051282051285,0.4229170212765957,0.4130384615384615,0.2872340425531915,0.3141025641025641,154.4382978723404,146.65384615384613,0.8345864661654135,0.6929499072356216,0.35756056808688386,0.43506493506493504,0.8629908103592314,0.7782931354359925,0.8805346700083542,0.865491651205937,0.8680033416875522,0.8840445269016698,0.4753550543024227,0.437847866419295
24,03a331b503c0497a3d4cfacd5742d34739d29080,90.49649122807017,87.63953488372094,2.5847953216374298,2.7209302325581395,0.307046783625731,0.2515813953488372,0.3215263157894737,0.25302325581395346,0.11695906432748539,0.09302325581395349,132.76023391812868,95.67441860465117,0.8404344193817878,0.640074211502783,0.23308270676691728,0.23654916512059368,0.49206349206349204,0.23654916512059368,0.4302422723475355,0.23376623376623376,0.38847117794486213,0.37105751391465674,0.27652464494569756,0.17346938775510204
25,03ac692fdfbfcfc804c4f741888f8b004dbbd896,92.78571428571428,96.58571428571429,12.571428571428573,-1.5714285714285725,0.3259142857142857,0.24885714285714283,0.372,0.37,0.14285714285714285,0.42857142857142855,154.8,102.42857142857142,0.9415204678362573,0.9860853432282004,0.5873015873015873,0.17717996289424862,0.64578111946533,0.2300556586270872,0.6850459482038429,0.7198515769944341,0.45572263993316625,0.9619666048237476,0.48120300751879697,0.2012987012987013
26,04109b2ec7a31d53d44fe227f0586200e1b3c493,88.8435,89.2795918367347,14.590000000000003,7.530612244897959,0.35485,0.4168367346938775,0.3986900000000001,0.5198775510204081,0.25000000000000006,0.5918367346938775,182.46500000000003,180.67346938775512,0.6700083542188805,0.7931354359925789,0.7059314954051796,0.36178107606679033,0.8563074352548037,0.9730983302411874,0.8070175438596491,0.9823747680890538,0.79156223893066,0.987012987012987,0.8437761069340016,0.8089053803339518
27,041315d0596ffddb891dd84ae1bb692431921fe6,87.44003267973856,86.53407821229051,15.354575163398692,16.502793296089386,0.30933986928104573,0.29586592178770954,0.35797222222222214,0.3460949720670391,0.21895424836601307,0.2458100558659218,166.13071895424838,173.27374301675977,0.5004177109440268,0.5408163265306123,0.7468671679197995,0.7810760667903525,0.5087719298245614,0.4536178107606679,0.6140350877192983,0.6020408163265306,0.697577276524645,0.7662337662337663,0.6399331662489557,0.7448979591836735
28,043aacf89c75553ed221af33bd5f157575ab0f96,86.91006289308174,89.25686274509803,16.245283018867923,23.745098039215687,0.28037106918238996,0.28741176470588237,0.29444025157232706,0.33896078431372545,0.11949685534591195,0.1764705882352941,165.14465408805034,169.01960784313724,0.454469507101086,0.787569573283859,0.7844611528822055,0.9341372912801484,0.30242272347535504,0.39888682745825604,0.30242272347535504,0.5658627087198516,0.39557226399331663,0.5969387755102041,0.6282372598162071,0.7077922077922078
29,046aa119cf276cb291309b36e32ae78957fe3818,91.6447247706422,89.53834196891191,21.116972477064216,18.782383419689122,0.3533256880733945,0.3322642487046632,0.4636100917431193,0.43994818652849743,0.44724770642201833,0.43523316062176165,202.9816513761468,177.59067357512953,0.910609857978279,0.8144712430426716,0.9423558897243107,0.8552875695732839,0.8487886382623224,0.7096474953617811,0.9406850459482038,0.924860853432282,0.9791144527986633,0.9647495361781077,0.9532163742690059,0.7866419294990723
30,04919f19fd9c50566716c96ff5f0615b14ccfe3d,88.28665865384615,88.95827338129496,10.099759615384615,9.327338129496404,0.3157223557692308,0.3454640287769784,0.3610805288461538,0.40680935251798567,0.21995192307692307,0.2553956834532374,148.49278846153845,152.07553956834533,0.6090225563909775,0.7551020408163265,0.4653299916457811,0.4461966604823748,0.5513784461152882,0.7987012987012987,0.6365914786967418,0.8441558441558441,0.7017543859649122,0.7931354359925789,0.3993316624895572,0.5083487940630798
31,04994290f0133acc8b036b3d3bc14ceda5b0d012,66.77000000000002,,-21.000000000000004,,0.15450000000000005,,0.1422,,0.0,,41.1,,0.06934001670843776,,0.07351712614870509,,0.07017543859649122,,0.06766917293233082,,0.12698412698412698,,0.09189640768588136,
32,04f9c2f30346853e09f3678562b61e8957eef0aa,92.97812817904375,92.73306010928962,11.987792472024413,12.642076502732241,0.37184333672431336,0.3563497267759562,0.4479186164801628,0.4425409836065574,0.2970498474059003,0.32513661202185795,169.9740667856289,171.34972677595627,0.9440267335004177,0.9573283858998145,0.5614035087719298,0.6029684601113172,0.9131161236424394,0.8589981447124304,0.923141186299081,0.9304267161410018,0.8897243107769424,0.8951762523191095,0.6908939014202172,0.7272727272727273
33,04fff5fe242de0e6f076cf320985c8ef8643e589,75.47777777777777,86.3923076923077,0.8888888888888891,20.538461538461544,0.28259259259259256,0.2190769230769231,0.3017037037037037,0.21515384615384617,0.14814814814814814,0.0,119.07407407407408,174.46153846153848,0.13450292397660818,0.5333951762523191,0.20050125313283207,0.8961038961038961,0.3157894736842105,0.16883116883116883,0.3333333333333333,0.17346938775510204,0.4728487886382623,0.1437847866419295,0.21888053467000834,0.7625231910946196
34,050c1dab2befebe73b385a13ca7d7bca764b20ca,79.65,88.75,-5.75,5.75,0.273,0.33424999999999994,0.26749999999999996,0.34625,0.0,0.0,67.5,141.0,0.17543859649122806,0.735621521335807,0.15622389306599832,0.3038033395176252,0.27736006683375103,0.7282003710575139,0.23308270676691728,0.6048237476808905,0.12698412698412698,0.1437847866419295,0.12531328320802004,0.3812615955473098
35,0511a4e51e2e6e7f78a0acfb2ec603a9ab4acbe0,79.55,,27.0,,0.243,,0.2355,,0.0,,273.5,,0.17376775271512113,,0.970342522974102,,0.1946532999164578,,0.18045112781954886,,0.12698412698412698,,0.9895572263993316,
36,054330d52db7c91df94452501112e67b3986598b,91.6235294117647,82.14,19.58823529411765,22.200000000000003,0.2208235294117647,0.32980000000000004,0.21188235294117647,0.32860000000000006,0.0,0.2,134.23529411764704,206.0,0.908939014202172,0.2912801484230056,0.9030910609857978,0.9202226345083488,0.14786967418546365,0.6957328385899815,0.13868003341687551,0.5250463821892394,0.12698412698412698,0.6637291280148423,0.2857142857142857,0.9466604823747681
37,05489443ace8032d1a897c125c504d52362c507f,79.14347826086959,79.15384615384616,12.434782608695654,-0.38461538461538325,0.31586956521739135,0.3016153846153846,0.30786956521739134,0.2913076923076923,0.04347826086956522,0.3076923076923077,152.0434782608696,123.76923076923077,0.16875522138680032,0.20037105751391465,0.5781119465329991,0.18923933209647495,0.5547201336675021,0.4935064935064935,0.35421888053467,0.3460111317254174,0.2644110275689223,0.8705936920222634,0.4377610693400167,0.26716141001855287
38,061aec6a5629bac2e9003c1b716a09127b313711,90.67714285714287,89.27894736842104,17.59285714285715,14.859649122807017,0.3335142857142858,0.3729649122807017,0.38997857142857145,0.45280701754385966,0.23571428571428574,0.5087719298245613,171.00000000000003,179.64912280701753,0.8546365914786967,0.7922077922077922,0.8362573099415205,0.7096474953617811,0.7117794486215538,0.9081632653061225,0.77109440267335,0.9434137291280148,0.7485380116959064,0.9814471243042672,0.7000835421888053,0.8042671614100185
39,061eb45e0292790d19a0638e0bd4edb4dad2d319,85.19311377245509,81.44502617801047,12.796407185628743,12.418848167539268,0.3272335329341318,0.2883089005235602,0.3490404191616768,0.29863350785340315,0.19610778443113777,0.11518324607329844,159.4730538922156,139.5497382198953,0.3182957393483709,0.2606679035250464,0.5989974937343359,0.5918367346938775,0.656641604010025,0.4035250463821892,0.5697577276524645,0.3738404452690167,0.6232247284878863,0.43692022263450836,0.543859649122807,0.37105751391465674
40,06662d5b2e1290f7ee60a65ca4d0f90c3ddd9581,87.08669950738917,87.69090909090912,9.58128078817734,14.681818181818185,0.3158571428571429,0.3133181818181819,0.3602857142857143,0.35740909090909095,0.20689655172413796,0.27922077922077926,159.64532019704433,159.42857142857144,0.47201336675020883,0.6456400742115028,0.4402673350041771,0.7012987012987013,0.5538847117794486,0.5714285714285714,0.6274018379281537,0.6595547309833024,0.6553884711779449,0.8358070500927643,0.5463659147869674,0.6066790352504638
41,073c953adf860e87af6671245c3aba319b72e225,92.37906504065042,91.49169435215947,7.065040650406504,6.900332225913623,0.3548932926829268,0.36499335548172757,0.4303465447154471,0.43853820598006643,0.27947154471544716,0.28239202657807305,152.37070693421617,156.86804184187906,0.9331662489557226,0.9294990723562152,0.3383458646616541,0.33766233766233766,0.8571428571428571,0.8831168831168831,0.8947368421052632,0.922077922077922,0.8571428571428571,0.839517625231911,0.4444444444444444,0.5714285714285714
42,0787a0194110f04cfac70c22b35b79e710e93e0d,,37.166666666666664,,-46.666666666666664,,0.21033333333333334,,0.2006666666666667,,0.0,,2.6666666666666665,,0.013914656771799629,,0.01948051948051948,,0.15120593692022263,,0.15213358070500926,,0.1437847866419295,,0.017161410018552876
43,07bf5f8d6cfdbe80de149203c913ffd26de27de9,85.62777777777778,84.75561797752809,11.810763888888891,14.573033707865171,0.3009375,0.29355056179775285,0.31631597222222224,0.31123595505617985,0.1579861111111111,0.10674157303370788,155.7309027777778,168.2921348314607,0.3458646616541353,0.4100185528756957,0.5538847117794486,0.6975881261595547,0.43358395989974935,0.43692022263450836,0.39598997493734334,0.43692022263450836,0.5129490392648287,0.41280148423005564,0.49206349206349204,0.6985157699443414
44,07f0a4be81a4415806197d0a1b0339917fa0ae01,86.13205741626794,86.25952380952381,16.157894736842106,14.952380952380949,0.29225119617224876,0.2983412698412698,0.3083803827751196,0.3143968253968254,0.1985645933014354,0.1746031746031746,165.82595257220692,172.95238095238096,0.37761069340016706,0.525974025974026,0.7827903091060986,0.7133580705009277,0.37009189640768586,0.4712430426716141,0.35756056808688386,0.4461966604823748,0.6324143692564745,0.5927643784786641,0.6357560568086884,0.7421150278293135
45,07fdf16fffcf71dcb7fb848addba74df1ee36048,89.77614213197971,88.24210526315791,13.857868020304572,20.017543859649123,0.31980203045685285,0.31059649122807015,0.36550253807106603,0.36750877192982456,0.21827411167512695,0.3684210526315789,169.17258883248732,174.0175438596491,0.7669172932330827,0.6892393320964749,0.6649958228905597,0.891465677179963,0.595655806182122,0.5528756957328386,0.6591478696741855,0.7040816326530612,0.6942355889724311,0.9322820037105751,0.6733500417710944,0.7560296846011132
46,083d603cf3249f2f57c04b16db50218beba3c152,84.43312101910828,83.46153846153847,11.78343949044586,14.153846153846152,0.30367515923566885,0.32858461538461536,0.3184203821656051,0.3458615384615385,0.1337579617834395,0.15384615384615385,152.7579617834395,156.81538461538466,0.27903091060985796,0.3385899814471243,0.5522138680033417,0.6725417439703154,0.4527986633249791,0.686456400742115,0.40852130325814534,0.601113172541744,0.4319131161236424,0.5269016697588126,0.45112781954887216,0.5705009276437848
47,08a7ee474cc1fbfeb48e48b23b82fb9efd3c0f02,95.1,,15.5,,0.2955,,0.27325,,0.0,,76.5,,0.9682539682539683,,0.7535505430242272,,0.38972431077694236,,0.24603174603174602,,0.12698412698412698,,0.13784461152882205,
48,08c5771a634d6ce1269b5e03de7c96ef0a856558,89.26464379947231,89.54604316546764,21.593667546174142,19.47482014388489,0.3013641160949868,0.32382733812949643,0.37833773087071243,0.3855539568345324,0.3403693931398417,0.26618705035971224,194.17678100263853,170.33093525179856,0.7151211361737677,0.8163265306122449,0.948203842940685,0.8747680890538033,0.4369256474519632,0.650278293135436,0.7201336675020885,0.7764378478664193,0.9390142021720969,0.8126159554730983,0.9189640768588136,0.7226345083487941
49,0970a31949e9d9c0db5d90ee6eaee120529ad264,,93.9,,-3.0,,0.286,,0.259,,0.0,,33.0,,0.9721706864564007,,0.16094619666048238,,0.38821892393320967,,0.2523191094619666,,0.1437847866419295,,0.0862708719851577
50,099f3caaed41f6345911adda9cbfae974cbdb9a9,86.60967741935484,85.64897959183673,-1.0129032258064505,3.387755102040817,0.3039096774193548,0.31504081632653064,0.3086129032258065,0.32506122448979596,0.06451612903225806,0.12244897959183673,116.38709677419354,110.93877551020408,0.4302422723475355,0.47217068645640076,0.19047619047619047,0.24582560296846012,0.4569757727652464,0.5862708719851577,0.3592314118629908,0.5027829313543599,0.2857142857142857,0.4536178107606679,0.2121971595655806,0.22356215213358072
51,09bcad48d0185d5c1cd04957300dc4f876111017,88.68775510204082,86.07951807228919,13.105442176870751,16.096385542168676,0.3408061224489796,0.2856626506024097,0.3839013605442178,0.35700000000000004,0.23469387755102042,0.3012048192771085,166.97278911564632,176.1566265060241,0.6482873851294904,0.5111317254174397,0.6198830409356725,0.7717996289424861,0.7635756056808688,0.3849721706864564,0.7418546365914787,0.6558441558441559,0.7426900584795322,0.862708719851577,0.6516290726817042,0.7727272727272727
52,09c4fd07f6de14adc4edeed0aacd4b55f3bbad50,87.98288659793815,84.58088235294117,11.812371134020621,15.198529411764707,0.31121237113402067,0.3294264705882354,0.33423092783505154,0.33111029411764703,0.14639175257731957,0.09558823529411765,156.41649484536083,157.61764705882354,0.5739348370927319,0.3942486085343228,0.5547201336675021,0.7328385899814471,0.5229741019214703,0.6938775510204082,0.49373433583959897,0.538961038961039,0.467000835421888,0.3812615955473098,0.5012531328320802,0.5807050092764379
53,09e6f8d367dd945ef1b220557afde3b68449e875,80.26617647058823,77.452,12.588235294117647,19.92,0.32188235294117645,0.23492,0.3244117647058823,0.22732000000000002,0.27941176470588236,0.04,163.52941176470588,115.68,0.18629908103592313,0.1660482374768089,0.5881370091896407,0.8868274582560297,0.6173767752715121,0.19573283858998144,0.4427736006683375,0.18831168831168832,0.8558897243107769,0.2945269016697588,0.6015037593984962,0.24304267161410018
54,0a7f2f087c76f9bd4768f7ecc4ee64ca76cc0a33,84.45154185022025,85.7671875,15.56828193832599,25.453125,0.25115418502202647,0.27678125,0.26947577092511016,0.29196875,0.15859030837004406,0.09375,153.59911894273128,204.953125,0.28237259816207183,0.48515769944341375,0.7568922305764411,0.9415584415584416,0.21303258145363407,0.3320964749536178,0.23642439431913115,0.3525046382189239,0.5154553049289892,0.37291280148423006,0.46365914786967416,0.9424860853432282
55,0a9dd53a6be2f9e40c096688cd1b968f98cd3564,81.24166666666666,85.725,25.25,39.0,0.29875,0.26525,0.30141666666666667,0.26775000000000004,0.0,0.0,175.08333333333331,268.5,0.1996658312447786,0.4805194805194805,0.9665831244778613,0.9814471243042672,0.41729323308270677,0.28664192949907236,0.329156223893066,0.2717996289424861,0.12698412698412698,0.1437847866419295,0.7610693400167085,0.9851576994434137
56,0abb23bdfb74476798d7b896eca26baedc33a553,87.62028985507249,85.66666666666666,4.884057971014493,11.366666666666667,0.2600579710144928,0.44220000000000004,0.29381159420289854,0.46776666666666666,0.18840579710144928,0.33333333333333337,135.28985507246378,158.63333333333333,0.5288220551378446,0.474025974025974,0.27485380116959063,0.5371057513914657,0.22890559732664995,0.9833024118738405,0.3007518796992481,0.9601113172541744,0.606516290726817,0.9086270871985158,0.29657477025898077,0.5964749536178108
57,0ad2e5cf1e052b219e6b8b806a56a9eb96cb29be,90.26564625850341,90.63648208469056,9.837868480725627,8.0,0.31081179138322,0.34131270358306187,0.36163265306122455,0.3907198697068405,0.2585034013605443,0.23127035830618892,154.25850340136057,146.9674267100977,0.8237259816207184,0.8849721706864564,0.45363408521303256,0.3812615955473098,0.52046783625731,0.7690166975881262,0.6424394319131161,0.7884972170686456,0.810359231411863,0.7448979591836735,0.4728487886382623,0.4397031539888683
58,0b45bde37e380498cfc1bc4a6153567ec74d63b0,74.05000000000001,88.94,2.125,27.0,0.291375,0.3658,0.337625,0.343,0.125,0.0,139.25,248.4,0.11862990810359231,0.7523191094619666,0.22305764411027568,0.950834879406308,0.36257309941520466,0.8840445269016698,0.5162907268170426,0.5853432282003711,0.40977443609022557,0.1437847866419295,0.32247284878863824,0.9768089053803339
